category,number of tokens,number of words without punctuation,number of types,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,document_score,document_magnitude,EVENT,LOCATION,ORGANIZATION,PERSON,classification
politica,141,122,97,1,25,4,31,7,9,5,1,0,9,1.9,626,12.2,5.13115,0.0,0.30000001192092896,4.199999809265137,0.030800788896158338,0.040810544043779366,0.041061812080442905,0.033301710213224096,FAKE
politica,184,155,102,5,18,1,55,3,9,3,0,0,3,3.22222,729,17.2222,4.7032300000000005,0.0,0.10000000149011612,2.700000047683716,0.022909228689968586,,0.013249655440449714,0.018833385852093883,FAKE
sociedade_cotidiano,155,134,102,2,25,2,41,11,4,0,0,0,8,2.625,743,16.75,5.54478,0.00746269,-0.10000000149011612,1.7000000476837158,0.02099088920901219,0.02733663357794285,0.03768744263797998,0.014201585288074884,FAKE
politica,1005,872,460,17,107,0,283,50,35,13,0,1,35,3.69444,4325,24.2222,4.95986,0.00458716,0.10000000149011612,8.0,0.003713928600490997,0.002589247472185109,0.003913349969397214,0.004595118323903017,TRUE
tv_celebridades,2476,2118,916,7,343,6,628,106,108,32,1,1,132,2.98333,10092,17.65,4.764869999999998,0.000472144,0.10000000149011612,38.0,0.002050935279396249,0.0022517036986755556,0.0011219385135821842,0.0021413871389300127,TRUE
sociedade_cotidiano,16,14,14,0,2,0,6,0,0,0,0,0,0,0.5,71,3.5,5.07143,0.0,0.0,0.4000000059604645,0.22952224314212802,0.2492342889308929,,0.1228841245174408,FAKE
politica,1270,1066,519,18,166,13,309,59,59,28,0,0,55,3.92308,5265,20.5,4.939019999999998,0.00469043,0.0,8.800000190734863,0.0036679509169671963,0.002532167360186577,0.0039029201811731406,0.0035085142491923928,TRUE
politica,109,92,68,1,15,0,32,4,2,3,0,0,3,2.125,441,11.5,4.7934800000000015,0.0,-0.10000000149011612,1.100000023841858,0.03905769158154726,0.030889928806573163,0.028378464281558987,0.03828534996137023,FAKE
politica,85,73,57,2,13,0,21,1,7,2,0,0,4,1.5,351,9.125,4.80822,0.0,0.0,1.7000000476837158,0.02665487118065357,0.021920472383499142,0.08990760954717797,0.05325553814570109,FAKE
politica,243,200,123,1,35,1,57,9,7,4,2,0,11,1.95455,947,9.09091,4.735,0.0,-0.10000000149011612,1.5,0.010345179121941328,0.01540018361993134,0.02382617668869595,0.02084533969561259,FAKE
politica,1201,1053,557,2,149,3,289,64,62,22,2,0,71,3.21739,5066,22.8913,4.81102,0.00189934,0.20000000298023224,14.800000190734865,0.0039016844269721524,0.002553138858638704,0.002403707592748105,0.004845908629918858,TRUE
politica,328,288,175,2,47,5,91,17,10,7,0,1,12,2.85714,1502,20.5714,5.21528,0.0138889,0.0,2.5,0.012540056628899442,0.006580265471711755,0.014688396205504738,0.009808641175429029,FAKE
tv_celebridades,1235,1088,451,35,179,4,328,25,48,27,0,1,42,2.625,5101,19.4286,4.68842,0.0,0.0,8.399999618530272,0.002417617868761429,0.0036844011066995306,0.003329015050611987,0.003717518082945996,TRUE
tv_celebridades,1099,956,404,3,152,3,279,31,40,23,1,0,46,2.91837,4544,19.5102,4.75314,0.00209205,0.0,7.5,0.003600784503346817,0.0037691233519581147,0.0038763467039513795,0.004592342341008286,TRUE
politica,1217,1107,477,24,140,4,331,52,33,22,0,1,50,2.11538,5332,21.2885,4.81662,0.000903342,0.0,8.800000190734863,0.003710490530701699,0.0035366776706227524,0.002027782964550199,0.004906090141998397,TRUE
politica,2244,2017,920,25,330,17,563,93,75,39,2,0,114,2.91026,9992,25.859,4.95389,0.00545364,0.0,18.399999618530273,0.0018131612532798359,0.0015029313757882587,0.0030318891004999238,0.0017676145222072523,TRUE
sociedade_cotidiano,180,153,109,0,32,2,40,7,12,5,2,0,14,2.07692,739,11.7692,4.83007,0.0,0.0,3.299999952316284,0.026642544860286367,0.02321627251803875,0.012385690584778786,0.03204945744946599,FAKE
tv_celebridades,749,642,352,8,112,2,166,39,31,12,8,0,53,2.675,2954,16.05,4.60125,0.0,0.30000001192092896,16.5,0.004469899053219706,0.009197404142469171,0.005781249043398671,0.00518449832794859,TRUE
politica,1087,974,510,10,118,0,320,50,30,13,0,0,31,2.30612,4818,19.8776,4.94661,0.00102669,0.10000000149011612,10.5,0.004115077813028121,0.0037273267624658287,0.0026877906761671373,0.002565990513999407,TRUE
politica,476,405,211,10,72,1,123,7,26,9,2,0,30,3.22727,1916,18.4091,4.73086,0.00246914,0.0,3.5,0.006791035020723939,0.003122971393167973,0.01201592409051955,0.010851871158028471,TRUE
tv_celebridades,121,103,80,1,16,1,35,2,6,2,0,0,8,3.0,460,17.1667,4.4660199999999985,0.0194175,0.0,1.2000000476837158,,,0.016206051921471953,0.030203464751442283,FAKE
politica,2276,2038,894,13,299,8,589,106,77,62,5,0,92,2.55914,9755,21.914,4.78656,0.00196271,0.0,26.10000038146973,0.0017779582108646125,0.0011971355712625618,0.001848841141327284,0.0018142406768006328,TRUE
politica,156,138,87,6,18,0,43,1,11,0,0,0,6,1.8,642,13.8,4.65217,0.00724638,0.0,0.699999988079071,0.016541739692911506,0.01471173670142889,0.02087555956095457,0.02929785881530155,FAKE
politica,794,660,365,4,128,1,195,20,19,18,3,0,43,4.1875,3160,20.625,4.78788,0.0,0.0,7.599999904632567,0.003869318941222697,0.003868676980750429,0.004929143494726824,0.005997927044518292,TRUE
politica,218,203,131,3,31,0,53,7,11,2,2,0,20,1.36364,918,18.4545,4.52217,0.00492611,0.0,2.200000047683716,0.016108327358961106,,0.01717780778805415,0.034745249298534224,FAKE
sociedade_cotidiano,1423,1267,582,6,159,7,360,99,57,19,0,2,83,2.9434,6474,23.9057,5.10971,0.0007892660000000001,0.10000000149011612,11.5,0.0024201551211937783,0.0037162416467132666,0.0034469662537698503,0.0018978334264829755,TRUE
politica,146,129,98,1,29,0,32,2,11,6,0,0,9,1.88889,676,14.3333,5.24031,0.0,0.0,2.200000047683716,0.018556969240307808,0.018076446279883383,0.018308528698980808,0.020442285659638317,FAKE
sociedade_cotidiano,159,148,93,0,18,0,44,10,5,3,0,0,2,1.375,706,18.5,4.77027,0.0,0.10000000149011612,1.399999976158142,0.015724843367934227,0.01990836699094092,0.017632164061069492,0.011936718598008156,FAKE
politica,345,289,173,5,35,1,96,10,6,3,0,0,7,3.5,1319,18.0625,4.56401,0.0,0.10000000149011612,3.0999999046325684,0.013027291194620457,0.010530245210975408,0.011409243141921856,0.007947367046856217,FAKE
tv_celebridades,1787,1590,677,21,289,10,404,106,114,38,2,4,123,2.34524,7794,18.9286,4.90189,0.000628931,0.0,26.20000076293945,0.0022267565537067886,0.0018478970816478324,0.003446525335743057,0.003421622515694859,TRUE
politica,2121,1883,838,14,302,16,521,86,103,43,10,2,113,2.8,8863,22.1529,4.70685,0.00265534,0.0,20.700000762939453,0.0016936252011792428,0.001626096429148068,0.002204851197477963,0.002895008678201632,TRUE
tv_celebridades,104,84,67,0,14,0,27,5,2,2,0,0,1,3.33333,423,14.0,5.03571,0.011904799999999998,0.0,1.7000000476837158,0.02207530476152897,0.04297341452911496,0.02626600582152605,0.03427110074294938,FAKE
politica,370,340,201,2,43,2,104,10,8,7,0,0,9,1.7647099999999998,1628,20.0,4.78824,0.0,0.10000000149011612,2.799999952316284,0.011231803883086231,0.007535650594426053,0.009762355918064713,0.010714167051694607,TRUE
politica,513,462,235,3,106,7,99,17,21,21,4,0,42,2.55,2164,23.1,4.68398,0.0,0.0,5.199999809265137,0.014523339675118525,0.010675982479006052,0.008253533051659663,0.010797254083787693,TRUE
politica,573,483,238,5,80,4,132,9,27,12,7,0,35,3.6,2341,19.32,4.84679,0.00207039,0.0,4.099999904632568,0.0070217151660472155,0.007685856195166706,0.008751335227861999,0.009098349701768408,TRUE
tv_celebridades,171,136,95,2,30,2,38,3,14,2,2,0,11,2.1875,624,8.5,4.58824,0.0220588,-0.10000000149011612,2.4000000953674316,0.013281114399433136,0.011358918622136116,0.059487782418727875,0.029517782013863327,FAKE
sociedade_cotidiano,250,208,127,4,38,0,61,12,4,8,0,0,7,2.625,1063,13.0,5.1105800000000015,0.0,0.0,2.700000047683716,0.02500313334167004,0.019242104453345142,0.017170852981507778,0.016521219940235216,FAKE
politica,177,154,88,1,16,0,49,5,6,0,0,0,5,2.55556,687,17.1111,4.4610400000000014,0.0,0.20000000298023224,2.5999999046325684,0.015296079218387604,0.016740153543651104,0.015520074870437384,0.02770573620994886,TRUE
politica,83,70,58,0,9,0,18,6,7,0,0,1,2,3.25,327,17.5,4.67143,0.0142857,0.0,1.600000023841858,0.03658957779407501,0.022228023037314408,0.03243540972471237,0.03781469911336899,FAKE
politica,135,113,81,5,18,1,41,3,5,2,0,0,3,2.44444,564,12.5556,4.99115,0.00884956,0.10000000149011612,0.8999999761581421,0.020498672500252724,0.03781624394468963,0.03666819073259831,0.02524249029478856,FAKE
tv_celebridades,138,109,79,2,30,1,30,3,7,6,2,0,7,4.14286,553,15.5714,5.07339,0.0,0.0,2.700000047683716,0.018816639669239518,0.07118159532546997,0.023489987710490826,0.04289182666689159,FAKE
sociedade_cotidiano,90,77,56,0,16,0,21,3,4,4,0,0,2,1.85714,359,11.0,4.66234,0.0,0.0,2.0,0.04439958091825247,0.05594698153436184,,0.05155312828719616,FAKE
politica,4278,3761,1500,30,556,24,1056,245,200,72,5,0,242,3.40132,18698,24.7434,4.97155,0.00186121,0.0,41.099998474121094,0.0006962716012231218,0.0008573087288823442,0.00109945293566536,0.0010378023745810114,TRUE
politica,1625,1373,604,6,272,13,337,77,85,31,23,3,143,2.52,6372,13.73,4.64093,0.00145666,0.0,26.399999618530273,0.0029839265371265355,0.004046126596883617,0.0025219050562009216,0.00415969480915616,TRUE
politica,190,165,117,2,29,1,55,5,6,10,0,0,7,2.5,819,16.5,4.96364,0.0,0.0,1.7999999523162842,0.020202662174900368,0.011706169229000809,0.016318744447614466,0.020798805842383042,FAKE
politica,1225,1064,484,3,186,9,271,65,49,23,2,0,45,2.59677,5045,17.1613,4.7415400000000005,0.0018797,0.4000000059604645,27.20000076293945,0.004619007112721548,0.0032338357105960733,0.0040958198434155844,0.003907847451046109,TRUE
tv_celebridades,925,812,379,9,89,0,227,43,40,6,1,0,57,2.51111,3933,18.0444,4.8436,0.00123153,0.30000001192092896,15.899999618530273,0.0030864156218931857,0.002749453647993505,0.007788412715308369,0.006173777087640607,TRUE
tv_celebridades,491,398,250,3,73,4,110,29,34,9,2,0,29,2.21429,1892,9.47619,4.7537699999999985,0.00251256,0.10000000149011612,5.800000190734862,0.0045579918660223475,0.0055764270170281325,0.006382698037972054,0.011678219202677814,FAKE
politica,1797,1563,624,19,223,12,455,47,67,27,4,0,76,3.54545,7698,23.6818,4.92514,0.0,0.0,14.5,0.002242253747417767,0.0013445438380585983,0.002694998533115723,0.0024610607156999352,TRUE
ciencia_tecnologia,322,283,161,4,52,1,77,15,15,11,0,0,15,2.16667,1323,15.7222,4.67491,0.0106007,0.0,3.299999952316284,0.013945434300694616,0.01710574061144143,0.009161398147365876,0.018626231661376853,FAKE
sociedade_cotidiano,1007,888,428,9,139,2,266,54,34,13,0,0,55,2.47917,4247,18.5,4.78266,0.00112613,0.0,8.100000381469728,0.003218270326738782,0.004631244680653749,0.0045615013425602865,0.003181406811927445,TRUE
politica,1016,888,481,7,130,5,254,46,23,21,0,0,42,2.16949,4004,15.0508,4.50901,0.00225225,0.10000000149011612,10.399999618530273,0.00360630703489146,0.004357187148264568,0.002753990353085101,0.003544057506824965,TRUE
politica,991,882,430,9,134,5,260,56,24,16,0,0,36,3.63333,4190,29.4,4.75057,0.0,0.0,6.599999904632568,0.005873064564254422,0.0019446242513367906,0.006095705513143912,0.0041982118925079715,TRUE
politica,541,487,263,4,99,1,132,20,22,21,0,1,34,2.07692,2315,18.7308,4.75359,0.00410678,0.0,3.5,0.011708011229832971,0.0058612282801833405,0.004802350743880702,0.007852092208340766,TRUE
politica,110,93,75,3,14,1,29,2,6,2,0,0,5,1.7,454,9.3,4.88172,0.0,0.0,2.0999999046325684,0.02737721055746078,0.03868937771767378,0.049649041766921684,0.03771712146699428,FAKE
sociedade_cotidiano,1338,1166,553,13,179,6,331,77,62,32,0,0,62,3.24528,5613,22.0,4.81389,0.000857633,0.0,10.600000381469727,0.00419399034016446,0.003511606879795018,0.002454761059544537,0.0028157617657837506,TRUE
politica,811,680,366,17,99,0,223,21,17,20,0,0,26,3.44737,3217,17.8947,4.73088,0.00147059,0.0,6.4000000953674325,0.0043653588121136035,0.008126083538746056,0.003768864941472808,0.0047702444121014405,TRUE
tv_celebridades,1792,1561,679,19,229,5,477,90,75,32,0,0,63,3.3,8194,22.3,5.2492,0.0121717,0.10000000149011612,18.799999237060547,0.001856259213617215,0.0015770013706060124,0.0033441579435020685,0.0016508395608980206,TRUE
politica,709,628,318,10,102,1,183,29,27,22,0,0,15,1.88372,3114,14.6047,4.9586,0.00159236,0.0,5.9000000953674325,0.00831217898596679,0.007094199626913502,0.006661925015838018,0.005087991782235341,TRUE
politica,89,75,57,2,11,1,30,5,0,1,0,0,4,1.75,344,9.375,4.58667,0.0,0.0,0.699999988079071,0.026200976222753525,0.04793422482907772,0.0460882472495238,0.049625973403453816,FAKE
politica,655,561,361,10,71,1,153,57,25,4,0,0,24,3.4814800000000004,2891,20.7778,5.1533,0.00178253,0.10000000149011612,8.199999809265138,0.00752347646281123,0.007244096935859748,0.004156435750281582,0.005243708228226752,TRUE
tv_celebridades,190,154,102,0,23,2,43,6,10,2,0,0,15,4.0,697,17.1111,4.52597,0.00649351,0.0,1.2000000476837158,0.03257166361436248,0.01636482949834317,0.015055130235850813,0.022106501207287826,FAKE
politica,683,610,360,10,85,3,189,28,20,10,0,0,28,2.28125,2862,19.0625,4.6918,0.00819672,0.0,6.199999809265138,0.006223551565781236,0.004447777921866093,0.006374637441088757,0.006074599725913934,TRUE
tv_celebridades,274,236,146,3,33,0,75,6,8,3,0,0,10,2.11111,1098,13.1111,4.65254,0.00847458,0.20000000298023224,2.5999999046325684,0.015744892569879692,0.0072235120460391045,0.012384485298146805,0.016261974962330183,FAKE
tv_celebridades,125,109,79,1,12,0,30,11,4,1,0,0,4,1.77778,512,12.1111,4.69725,0.0,0.0,1.2000000476837158,0.027179017663002014,0.03504546079784632,0.019205763936042786,0.04876971095800401,FAKE
politica,192,170,124,9,22,0,59,8,2,3,0,0,2,2.75,918,21.25,5.4,0.00588235,0.10000000149011612,1.100000023841858,0.023197479649550386,0.009015632793307304,0.019014028324322262,0.01660792188098033,FAKE
sociedade_cotidiano,108,100,77,0,16,0,34,5,2,3,0,0,5,0.8888889999999999,502,11.1111,5.02,0.01,0.20000000298023224,2.0,0.01795167662203312,0.03576256190849976,0.023189648240804668,0.01554570160806179,FAKE
politica,215,183,124,3,22,0,64,7,1,3,0,0,6,2.90909,895,16.6364,4.89071,0.00546448,0.0,1.8999999761581416,0.010901771382325223,0.0148802250623703,0.010369450040161607,0.019690966888986253,FAKE
politica,1372,1189,571,3,213,7,337,46,72,30,2,4,50,2.2875,5716,14.8625,4.8074,0.00168209,0.0,14.800000190734865,0.0033601340904299702,0.005970895165004409,0.0029836076403929233,0.003642921996192615,TRUE
sociedade_cotidiano,119,106,77,0,20,0,27,6,4,2,0,1,6,2.16667,520,17.6667,4.90566,0.0,0.20000000298023224,0.8000000119209291,0.02343683938185374,0.057686293497681625,0.06229935958981515,0.02698646086667265,FAKE
politica,163,145,96,1,22,0,46,3,8,2,0,1,9,1.8,729,14.5,5.02759,0.0,0.0,1.2000000476837158,0.027192537539771626,,0.016171676771981374,0.026652294625010755,FAKE
politica,1887,1660,694,21,208,7,532,60,41,29,14,1,81,3.19718,8157,23.3803,4.91386,0.00180723,0.10000000149011612,15.5,0.002041791991764007,0.001899749655798399,0.0025175917168291143,0.001950296637062964,TRUE
tv_celebridades,145,128,94,3,24,0,35,2,4,4,0,0,3,1.13333,534,8.53333,4.171880000000002,0.0,0.0,1.600000023841858,0.05709371902048588,0.01804703287780285,0.031368196941912174,0.02351647729261054,FAKE
politica,220,194,138,4,42,4,59,11,8,13,0,0,14,2.6,971,19.4,5.00515,0.00515464,0.0,1.5,0.01708207399185215,0.015225614317589337,0.02428554144820997,0.02028932040557265,FAKE
politica,136,111,79,7,15,1,37,7,1,2,0,0,3,4.16667,518,18.5,4.66667,0.0,-0.10000000149011612,1.2999999523162842,0.025247655250132086,,0.036332043508688606,0.027228595339693133,FAKE
politica,346,317,159,17,56,0,98,11,8,13,0,0,9,1.93333,1572,21.1333,4.95899,0.0,0.0,1.8999999761581416,0.008244805736467242,0.004561259294860065,0.013700689421966672,0.012395386359301108,TRUE
politica,2437,2119,768,7,362,20,585,83,94,49,23,5,156,2.67227,10186,17.8067,4.80698,0.000471921,0.0,22.100000381469727,0.0014674714298702645,0.001132679165012258,0.0016715668538573054,0.002587911850992975,TRUE
tv_celebridades,874,751,322,4,124,3,233,21,27,21,1,0,39,3.075,3581,18.775,4.76831,0.0,0.0,6.199999809265138,0.0030804048766623487,0.0036818486405536532,0.0052345606797773924,0.006318624392086246,TRUE
politica,610,525,295,12,71,3,157,14,19,12,0,0,14,3.03571,2531,18.75,4.82095,0.0,0.0,5.400000095367432,0.0058980519650504,0.0057836745233674144,0.005637339961070281,0.006818023161031307,TRUE
politica,236,208,129,2,36,1,54,10,12,3,2,0,13,2.0,1043,14.8571,5.0144199999999985,0.0,0.0,2.5999999046325684,0.01729189563128683,0.012315954081714152,0.01064155576750636,0.01949710516553176,FAKE
politica,21,17,17,1,3,1,6,1,1,1,0,0,0,1.33333,78,5.66667,4.58824,0.0,-0.20000000298023224,0.20000000298023224,,,0.10657686740159987,0.16473770141601562,FAKE
sociedade_cotidiano,1295,1105,478,11,168,5,307,52,34,22,0,0,58,3.51852,5484,20.463,4.9629,0.0,0.0,10.899999618530273,0.0037846174683760507,0.002059602385270409,0.0032893692105248266,0.004277232437204846,TRUE
politica,261,230,133,3,35,2,65,13,13,7,0,0,13,1.82353,1080,13.5294,4.69565,0.00434783,0.0,2.5,0.010913585312664507,0.007821298204362392,0.014796845335513353,0.01639965787762776,FAKE
politica,705,630,356,16,81,2,206,36,19,10,0,0,17,2.08333,2898,17.5,4.6,0.0015873,0.10000000149011612,9.199999809265137,0.005818908871151507,0.00403728277888149,0.004917660793289543,0.005833420046495602,TRUE
politica,1580,1438,573,19,163,6,428,47,60,17,0,0,81,2.0,7216,20.2535,5.01808,0.00139082,0.0,13.699999809265135,0.0018636736739426848,0.0017200596717884765,0.003247116760047543,0.003154947606543469,TRUE
tv_celebridades,746,655,324,7,98,3,199,13,21,12,0,0,29,2.67647,3270,19.2647,4.992369999999998,0.0,0.0,5.699999809265138,0.005148985840637109,0.0057670467455560965,0.0039059957256540657,0.00474991578002513,TRUE
sociedade_cotidiano,288,257,148,9,25,1,83,12,7,4,0,0,6,2.06667,1259,17.1333,4.89883,0.0077821,0.10000000149011612,2.200000047683716,0.01571905291884353,0.011092590109910816,0.010647950560918877,0.009746025704468293,FAKE
politica,397,344,201,6,59,2,92,17,14,10,0,0,17,3.3125,1738,21.5,5.05233,0.0,0.0,2.5,0.014040182152872576,0.004772000790884097,0.010462698474940326,0.012668137580318295,FAKE
politica,1117,979,428,9,182,15,266,36,38,31,1,5,53,2.60377,4787,18.4717,4.88968,0.0020429000000000003,0.10000000149011612,11.600000381469727,0.0033179615056724288,0.006527549203704386,0.0040516965183135314,0.0056087696550252,TRUE
politica,913,787,362,13,154,10,209,37,28,24,2,0,53,2.86364,3880,17.8864,4.93011,0.00381194,0.0,8.600000381469728,0.004788655982702039,0.004483360960148275,0.005266493451781571,0.006318270664529078,TRUE
sociedade_cotidiano,602,523,281,15,81,1,141,23,11,13,0,0,33,2.1351400000000003,2541,14.1351,4.85851,0.00382409,0.0,5.099999904632568,0.006147671202641158,0.008285304568217773,0.009277222910895944,0.007499575683916056,FAKE
sociedade_cotidiano,868,774,336,5,115,1,212,19,22,20,0,0,27,2.54054,3540,20.9189,4.57364,0.0,0.0,4.900000095367432,0.006206226185895504,0.0056814567318984426,0.00505957070272416,0.005171279779552848,TRUE
tv_celebridades,2277,2002,889,26,278,7,592,84,79,38,4,0,110,3.66667,9501,26.6933,4.74575,0.0044955,0.0,18.899999618530273,0.0015915132047238706,0.0023614723856250444,0.0015844329303179524,0.0018385898736333586,TRUE
sociedade_cotidiano,787,689,326,1,120,9,155,49,38,12,2,0,69,3.5,3291,24.6071,4.77649,0.00145138,0.30000001192092896,9.300000190734863,0.008188735793477722,0.005584581504360989,0.005746696995069774,0.008301380562369485,TRUE
politica,156,138,98,5,21,0,45,13,5,4,0,0,2,2.25,674,17.25,4.88406,0.0,0.0,1.2999999523162842,0.03157351693759362,0.019333950554331143,0.01397149432450533,0.022900348529219627,FAKE
politica,75,60,53,0,10,0,16,5,7,2,0,0,6,3.75,297,15.0,4.95,0.0333333,0.20000000298023224,2.200000047683716,0.04449522495269776,0.0404568538069725,0.033202942460775375,0.04690014570951462,FAKE
politica,274,244,146,0,33,0,81,8,13,8,0,0,8,2.14286,1143,17.4286,4.68443,0.0,0.10000000149011612,2.0,0.011784591537434608,0.01695740842842497,0.008884337497875094,0.01835502241738141,TRUE
politica,589,517,254,13,73,4,158,17,14,13,0,0,10,2.88,2587,20.68,5.00387,0.00193424,0.10000000149011612,4.199999809265137,0.006301037315279245,0.008932757409638725,0.003503248607739806,0.006216868329062764,TRUE
tv_celebridades,630,525,262,5,78,1,125,29,45,11,6,9,58,3.88889,2493,19.4444,4.74857,0.00190476,0.0,6.9000000953674325,0.011387155132575169,0.008681203113935356,0.01161596174351871,0.007669717939570545,FAKE
sociedade_cotidiano,775,667,337,7,96,5,199,44,30,15,0,0,26,4.15385,3400,25.6538,5.09745,0.00149925,0.0,6.599999904632568,0.00476622917959767,0.005875075794756411,0.0031447804515035106,0.007991433704033667,TRUE
